timestamp,gpu_index,gpu_name,temperature_c,power_w,power_limit_w,gpu_util_percent,vram_util_percent,vram_used_mb,vram_total_mb,fan_speed_percent,clock_gpu_mhz,clock_mem_mhz,perf_state,active_processes
2025-07-15 23:09:17,0,NVIDIA GeForce RTX 4070,37,14.645,215.0,3,14,1339.25,12282.0,0,315,405,8,0
2025-07-15 23:09:22,0,NVIDIA GeForce RTX 4070,37,17.515,215.0,17,17,1343.44,12282.0,0,660,810,5,0
2025-07-15 23:09:27,0,NVIDIA GeForce RTX 4070,37,14.16,215.0,5,14,1333.56,12282.0,0,210,405,8,0
2025-07-15 23:09:32,0,NVIDIA GeForce RTX 4070,37,14.522,215.0,3,15,1323.06,12282.0,0,270,405,8,0
2025-07-15 23:09:37,0,NVIDIA GeForce RTX 4070,37,15.82,215.0,6,18,1334.25,12282.0,0,210,405,8,0
2025-07-15 23:09:42,0,NVIDIA GeForce RTX 4070,37,14.573,215.0,6,20,1338.31,12282.0,0,240,405,8,0
2025-07-15 23:09:47,0,NVIDIA GeForce RTX 4070,37,14.699,215.0,2,20,1311.44,12282.0,0,210,405,8,0
2025-07-15 23:09:52,0,NVIDIA GeForce RTX 4070,37,17.757,215.0,2,7,1434.19,12282.0,0,555,810,5,0
2025-07-15 23:09:57,0,NVIDIA GeForce RTX 4070,37,15.943,215.0,14,18,1392.25,12282.0,0,1545,810,5,0
2025-07-15 23:10:02,0,NVIDIA GeForce RTX 4070,38,19.04,215.0,29,26,1335.5,12282.0,0,1095,810,5,0
2025-07-15 23:10:07,0,NVIDIA GeForce RTX 4070,37,15.96,215.0,8,25,1324.19,12282.0,0,390,405,8,0
2025-07-15 23:10:12,0,NVIDIA GeForce RTX 4070,38,15.33,215.0,21,26,1425.38,12282.0,0,1455,810,5,0
2025-07-15 23:10:17,0,NVIDIA GeForce RTX 4070,38,17.852,215.0,1,7,1428.56,12282.0,0,1305,810,5,0
2025-07-15 23:10:22,0,NVIDIA GeForce RTX 4070,37,17.359,215.0,6,11,1382.94,12282.0,0,705,810,5,0
2025-07-15 23:10:28,0,NVIDIA GeForce RTX 4070,38,20.821,215.0,20,25,1400.06,12282.0,0,2235,810,5,0
2025-07-15 23:10:33,0,NVIDIA GeForce RTX 4070,38,16.798,215.0,2,7,1387.62,12282.0,0,450,810,5,0
2025-07-15 23:10:38,0,NVIDIA GeForce RTX 4070,38,17.426,215.0,28,26,1312.81,12282.0,0,1605,810,5,0
2025-07-15 23:10:43,0,NVIDIA GeForce RTX 4070,38,17.503,215.0,16,17,1366.88,12282.0,0,840,810,5,0
2025-07-15 23:10:48,0,NVIDIA GeForce RTX 4070,38,19.473,215.0,30,27,1364.44,12282.0,0,1140,810,5,0
2025-07-15 23:10:53,0,NVIDIA GeForce RTX 4070,38,19.715,215.0,35,31,1327.5,12282.0,0,1200,810,5,0
2025-07-15 23:10:58,0,NVIDIA GeForce RTX 4070,38,19.567,215.0,28,26,1322.19,12282.0,0,1230,810,5,0
2025-07-15 23:11:03,0,NVIDIA GeForce RTX 4070,38,19.521,215.0,31,28,1326.38,12282.0,0,1170,810,5,0
2025-07-15 23:11:08,0,NVIDIA GeForce RTX 4070,38,19.275,215.0,29,26,1320.0,12282.0,0,1080,810,5,0
